product_id,category_id,product_name,product_codes,chat_id,date,theme,question,match_methods,confidence
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QC5S8I267B,2020-07-01,Availability,"добре, нека да го пуснем за доставка. А има ли и по-дълъг?",customer_message_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QC5S8I267B,2020-07-01,Availability,"имате ли такъв, но да е 3м?",customer_message_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QC5S8I267B,2020-07-01,Delivery / shipping,какво Ви е нужно за доставката?,customer_message_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QC5S8I267B,2020-07-01,Troubleshooting / usage,няма как да го чакам 10 работни дни :),customer_message_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QC5S8I267B,2020-07-01,General question,няма къде да го побера :),customer_message_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QC5S8I267B,2020-07-01,General question,"само да попитам, този, който ми пратихте, че може да дойде от Италия, колко метра е?",customer_message_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QC5S8I267B,2020-07-01,Compatibility / fit,"сега вързах пералнята, маркуча обаче определено не е ОК и не стига. Може ли да пиша след 30-40мин, за да потвърдя дали да поръчаме този, който сте открили и ще дойде след 10 дни?",customer_message_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QMXRAWAO42,2021-01-11,General question,"Здравейте,удобно ли е за въпрос?",customer_visited_product_url; start_page_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QMXRAWAO42,2021-01-11,Product search / part identification,"Трябва ми маркуч за пръсна вода на пералня,по модел може ли да се намери?",customer_visited_product_url; start_page_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,QMXRAWAO42,2021-01-11,General question,мога ли направо тук да го поръчам?,customer_visited_product_url; start_page_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,R9HGLJWNE5,2022-03-28,General question,г–образа с колко ф е?,customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,R9HGLJWNE5,2022-03-28,Product search / part identification,маркуч за мръсна вода за пералня код:040318,customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,RDCIYRH3W8,2022-06-15,Product search / part identification,"Здравейте,трябва ми долен гофриран маркуч за пералня ,,Индезит"",код 390315",customer_visited_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,RDCIYRH3W8,2022-06-15,Order / payment / invoice,"Ще направя онлайн поръчка,ако има проблем,ще ви пиша.",customer_visited_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,RKBM16CHIX,2022-10-31,Availability,"Здравейте, имате ли в наличност ИЗХОДЯЩ МАРКУЧ ЗА ПЕРАЛНЯ INDESIT - 2M, Φ21-30MM, 90º и ако не то колко би отнела доставката?",agent_shared_product_url; start_page_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,S13JZCWFYT,2023-09-25,Product search / part identification,Здравейте! Трябва ми гофририна тръба за отвеждане на мръсната вода за пералня Eudora Sparmeiser 700!,customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,SX2Z1UBN1H,2025-06-17,Dimensions / specs,Мога ли да поръчам маркуч за мръсна вода на пералня с размери 21/30мм с дължина 2м,customer_visited_product_url; start_page_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,T161E4I1TC,2025-08-15,Order / payment / invoice,Здравейте! Искам да откажа поръчка на името на Виделина Папазова за гр. Пловдив за маркуч на пералня Индезит за отточна вода.,customer_visited_product_url,high
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,T76ECPP8HZ,2025-12-17,Delivery / shipping,може ли да ми изпратите тази ключалка,customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,T76ECPP8HZ,2025-12-17,Delivery / shipping,на еконт с наложен платеж,customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,T76ECPP8HZ,2025-12-17,General question,тук и сега може ли,customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,T76ECPP8HZ,2026-04-27,Product search / part identification,"Код: 040317 и това няма код Температурна сонда NTC за пералня CANDY, WHIRLPOOL | 49015420",customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,T76ECPP8HZ,2026-04-27,Product search / part identification,"Нагревател за пералня Whirlpool, Indesit и Hotpoint-Ariston: Модел Kawai 1700W",customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,T76ECPP8HZ,2026-04-27,Availability,налични ли са,customer_visited_product_url,medium
423,79,"Изходящ маркуч за пералня INDESIT - 2m, φ21-30mm, 90º | 027466",027466,TE0PMHXW13,2026-05-08,Availability,Здравейте от този маркуч за индизид пералня за мръсната вода имате ли над 2.5метра,customer_visited_product_url,medium
426,79,"Изходящ маркуч за пералня BOSCH - 1.95m, 22mm",,COS5X36U9XY,2017-07-11,Price,Каква е цената на маркуча за пералня BOSCH,agent_shared_product_url,medium
426,79,"Изходящ маркуч за пералня BOSCH - 1.95m, 22mm",,S6O2OHMTK7,2023-12-22,Availability,"Преди малко ми се обадиха да кажат, че няма наличност от това, което съм поръчал, а сега никой не вдига телефона!",customer_visited_product_url,medium
427,79,"Изходящ маркуч за пералня BEKO - 2.3m, φ19-21mm | 2821500100",2821500100,Q5H4GJL3J3,2020-02-03,Product search / part identification,искам да поръчам артикол с код 040314 но не желая да се регистрирам.какво ще ме посъветвате,customer_visited_product_url,high
427,79,"Изходящ маркуч за пералня BEKO - 2.3m, φ19-21mm | 2821500100",2821500100,SZ8F5S0DSP,2025-07-15,General question,А с кой е взаимно заменяем,customer_visited_product_url; start_page_url,high
427,79,"Изходящ маркуч за пералня BEKO - 2.3m, φ19-21mm | 2821500100",2821500100,SZ8F5S0DSP,2025-07-15,Availability,"А това какво означава, че не е и наличен ли",customer_visited_product_url; start_page_url,high
427,79,"Изходящ маркуч за пералня BEKO - 2.3m, φ19-21mm | 2821500100",2821500100,TF29KY7IZ9,2026-05-19,Product search / part identification,Търся ключ 46.23866.730,customer_visited_product_url,high
430,79,"Изходящ маркуч за пералня универсален - 1.5m, φ19 - 21mm",,SCZDVX8PI4,2024-04-24,Delivery / shipping,Мисля че ме разбрахте. Не съм получавал обаждане. Колко време отнема една поръчка ?,start_page_url,high
430,79,"Изходящ маркуч за пералня универсален - 1.5m, φ19 - 21mm",,SCZDVX8PI4,2024-04-24,Product search / part identification,"Написах съобщение преди 8 часа, към поръчка 92991 да се добави артикул с код 390205 - един брой, но не получих отговор.",start_page_url,high
430,79,"Изходящ маркуч за пералня универсален - 1.5m, φ19 - 21mm",,SZ21L0XD6W,2025-07-07,Delivery / shipping,"Добре,пуснете един до Еконт Карлово, ул.Пазарна",start_page_url,high
430,79,"Изходящ маркуч за пералня универсален - 1.5m, φ19 - 21mm",,SZ21L0XD6W,2025-07-07,Product search / part identification,"Здравейте, не мога да сложа в количката маркуч за обратна вода на пералня код 390205, въпреки че показва наличност",start_page_url,high
430,79,"Изходящ маркуч за пералня универсален - 1.5m, φ19 - 21mm",,SZ21L0XD6W,2025-07-07,Order / payment / invoice,"Как да я завърша, като не ми дава нищо в количката",start_page_url,high
430,79,"Изходящ маркуч за пералня универсален - 1.5m, φ19 - 21mm",,SZ21L0XD6W,2025-07-07,General question,Кога да очаквам?,start_page_url,high
430,79,"Изходящ маркуч за пералня универсален - 1.5m, φ19 - 21mm",,SZ21L0XD6W,2025-07-07,Product search / part identification,Същото е и с код 390207,start_page_url,high
431,79,"Изходящ маркуч за пераля универсален - 2m, φ19-21mm",,CP48L1W7XXP,2018-02-23,Product search / part identification,"Здравейте , търся изходящ маркуч за пералня SAMSUNG R1245AV",agent_shared_product_url,medium
434,79,"Изходящ маркуч за пералня АУРИКА - 96cm, φ20mm",,R7YAXJHJCD,2022-02-14,Product search / part identification,Търся маркучи за аурика,customer_visited_product_url,medium
434,79,"Изходящ маркуч за пералня АУРИКА - 96cm, φ20mm",,ROZ7OMBY6C,2023-01-09,Product search / part identification,"Благодаря, жалко. А някакви други резервни части за този модел пералня?",start_page_url,medium
434,79,"Изходящ маркуч за пералня АУРИКА - 96cm, φ20mm",,ROZ7OMBY6C,2023-01-09,Availability,Имате ли наличен и може ли да се изпрати?,start_page_url,medium
434,79,"Изходящ маркуч за пералня АУРИКА - 96cm, φ20mm",,ROZ7OMBY6C,2023-01-09,Product search / part identification,Какви части имате за стар модел пералня Рига,start_page_url,medium
434,79,"Изходящ маркуч за пералня АУРИКА - 96cm, φ20mm",,ROZ7OMBY6C,2023-01-09,Product search / part identification,Код: 390305Б,start_page_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,CPBCSJRP7V6,2018-07-13,General question,Mazagin v plovdiv ?,customer_visited_product_url; start_page_url,high
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,PSGBQ3X3LD,2019-06-12,Compatibility / fit,дали имате в наличност тази 4аст,agent_shared_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,Q4QLHRTWLV,2020-01-24,Delivery / shipping,а може ли да се поръчак и срок на доставка,customer_visited_product_url,high
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,Q4QLHRTWLV,2020-01-24,Compatibility / fit,или ако не от тези друг аналог,customer_visited_product_url,high
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,Q4QLHRTWLV,2020-01-24,Availability,искам да попитам имате ли 7бр. от 005156,customer_visited_product_url,high
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,Q4QLHRTWLV,2020-02-19,Availability,531312 налична ли е,customer_visited_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,Q4QLHRTWLV,2020-02-19,Delivery / shipping,и кога можете да ми я изпратите?,customer_visited_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,Q4QLHRTWLV,2020-02-19,Availability,има ли я,customer_visited_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,Q8QU83DGEF,2020-04-15,Product search / part identification,трябва ми също лагери семеринг и гофретна връзка също и капачка за филтъра,agent_shared_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,QMNKL24LZY,2021-01-07,Product search / part identification,"Интересува ме маншон за пералня ZEROWATТ, Оригинален код: 90440280 Международен код: 117ZW03 Ваш Код: 380292 - 1 бр. Имате ли наличен? Мога да изпратя и снимки.",customer_visited_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,QMNKL24LZY,2021-10-07,Delivery / shipping,"Да за него. Със Спиди. ще погледна до кой офис. Мисля че има на улица ""Силиолу"" във Варна",customer_visited_product_url,high
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,QMNKL24LZY,2021-10-07,Product search / part identification,Имате ли го в наличност това уплътнение и как ще го доставите до Варна,customer_visited_product_url,high
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,S4I5ZZGLVF,2023-11-15,Product search / part identification,За Candy c241 разговаряхме преди малко трябва ми дренажен маркуч от казана към помпата пращам снимки,agent_shared_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,S4I5ZZGLVF,2023-11-15,Product search / part identification,"Здравейте ,трябва ми долен дренажен маркуч за CANDY C241",agent_shared_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,S4I5ZZGLVF,2023-11-15,Order / payment / invoice,или трябва поръчка,agent_shared_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,S4I5ZZGLVF,2023-11-15,Availability,имате ли га наличен,agent_shared_product_url,medium
439,71,"Гофриран маркуч за пералня CANDY, долен - изходящ | 90450602",90450602,S4I5ZZGLVF,2023-11-15,General question,кой имате предвид,agent_shared_product_url,medium
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CP5SM0I3SYC,2018-03-15,General question,не видях къде,customer_visited_product_url; start_page_url,high
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CP5SM0I3SYC,2018-03-15,Store / contact,не виждам къде да попълня данни за адреса ми,customer_visited_product_url; start_page_url,high
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CP5SM0I3SYC,2018-03-16,Delivery / shipping,"благодаря ви, хубав ден, само не разбрах, ще ме уведомите за поръчката или ще изпратите филтъра, къде се намирате?",customer_visited_product_url; start_page_url,high
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CP5SM0I3SYC,2018-03-16,Product search / part identification,"здравейте, поръчах филтър за помпа на перална Оригинален код: 5006947507 Международен код: 143ZN09 Произход: Италия Код: 790502",customer_visited_product_url; exact_product_code; start_page_url; unique_exact_product_code,high
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CP5SM0I3SYC,2018-03-16,Delivery / shipping,"но нямам потвърждение от вас , че сте я приели и не сте ме уведомили за срока на доставка, можете ли да ме информирате",customer_visited_product_url; start_page_url,high
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CPHRKGKCSJ3,2018-11-02,General question,а как мога да го поръчам?,customer_visited_product_url; start_page_url,high
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CPHRKGKCSJ3,2018-11-02,Delivery / shipping,до София ориентировъчно за какво време може да бъде доставен?,customer_visited_product_url; start_page_url,high
441,96,"Филтър за помпа за пералня ZANUSSI, REX | 5006947507",5006947507,CPHRKGKCSJ3,2018-11-02,Product search / part identification,"търся филтър за помпа на пералня Международен код: 143ZN09, който би трябвало да е съвместим и с АЕГ. На сайта Ви се предлага, но бих искала да знам в действителност има ли го.",customer_visited_product_url; start_page_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,CPDFRT548LM,2018-08-20,Delivery / shipping,"Здравейте, имам пералня INDESIT / WIN82/S/N 711274614, 46464780100, LAVABANCHERIA. Счупих филтъра, искам да поръчам, но не намирам номерата. Този за 4.90 ставали? Мога да изпратя снимки?",agent_shared_product_url; customer_visited_product_url; start_page_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,Q0X8VEB4ZO,2019-10-31,Product search / part identification,В момента съм на работа ама като се прибера ще видя модела то отдолу има на кой модели пасва,start_page_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,Q2UP2FDHF0,2019-12-18,Product search / part identification,Здравейте имате ли филтар за помпата на пералня фагор,customer_visited_product_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,Q2UP2FDHF0,2019-12-18,Product search / part identification,Имате ли филтър за водната помпа на пералня фагор?,customer_visited_product_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,QFOBD224HW,2020-08-19,Product search / part identification,Здравей. Търся кондензатор номер 1617328025,customer_visited_product_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,QI54LXUHW0,2020-11-06,Delivery / shipping,790602 може ли да го изпратите на офис спиди дупница 1 бр.,agent_shared_product_url; start_page_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,QXT7ZJONQP,2021-08-02,Product search / part identification,Този филтър за помпа с ваш номер 790602 подходящ ли е за посочения модел пералня?,customer_visited_product_url; start_page_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,R56N3B7A8P,2022-01-13,Product search / part identification,"Здравейте! Интересувам се дали имате наличен филтър за помпа на пералня Индезит, модел WIN8",agent_shared_product_url; customer_visited_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RDAREKWOG7,2022-06-20,Availability,"Здравейте, артикула 790602 имате ли го наличен и колко най- бързо може да го доставите за София ?",customer_visited_product_url,high
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RM97TWW7UV,2022-12-01,Product search / part identification,здравейте търся филтър за пералня индезит,agent_shared_product_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RO3E2YI3EB,2023-01-13,Compatibility / fit,790602 дали е този?,agent_shared_product_url; customer_visited_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RO3E2YI3EB,2023-01-13,Compatibility / fit,"Все още не съм направила поръчка, проверявам дали има?",agent_shared_product_url; customer_visited_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RO3E2YI3EB,2023-01-13,Order / payment / invoice,"Здравейте, имам спешна поръчка за филтър за пералня ariston AVF 109 EX",agent_shared_product_url; customer_visited_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RO3E2YI3EB,2023-01-13,Delivery / shipping,И като направя поръчката може ли да пристигне на 14.01 в офиса на Спиди София?,agent_shared_product_url; customer_visited_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RWW8NDKTQD,2023-06-14,General question,Сега ме затруднихте 😊 трябва да избирам а не знам коя е по добра,agent_shared_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RWW8NDKTQD,2023-06-14,Availability,или имате в наличност,agent_shared_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RWW8NDKTQD,2023-06-14,Availability,има ли я в Бургас,agent_shared_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RWW8NDKTQD,2023-06-14,General question,може ли да питам и за филтър за хладилник,agent_shared_product_url; start_page_url,medium
442,96,"Филтър за помпа за пералня ARISTON, INDESIT, WHIRLPOOL | C00045027",C00045027,RWW8NDKTQD,2023-06-14,Product search / part identification,търся помпа и филтър за пералня Аристон LBE 129,agent_shared_product_url; start_page_url,medium
443,96,Корпус за помпа с филтър за пералня GORENJE | 606499,606499,RN3YHIB12H,2023-01-04,Product search / part identification,"Модел: 606499, 143GR00 Бруто тегло: 0.1кг. Произведено от/за: : GORENJE Код: 606499",customer_visited_product_url; exact_product_code; unique_exact_product_code,high
443,96,Корпус за помпа с филтър за пералня GORENJE | 606499,606499,T24OSOQBD9,2025-11-27,Availability,само филтър без кутията има ли,agent_shared_product_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,PYFOPZ6FEM,2019-10-04,Order / payment / invoice,"Здравейте във вторник направих поръчка на филтър за пералня. Какво се случва. Пише, че до 3 работни дни се изпълнява поръчката",start_page_url,high
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,QGAMOWLXOD,2020-09-14,Product search / part identification,Филтър за помпа за пералня Горение имате ли наличен,customer_visited_product_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,QJD5FSIHDI,2020-11-02,Product search / part identification,Търся филтър за пералня Gorenie ps10/25120 w8424.,start_page_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,QNFJW94ODJ,2021-01-26,Product search / part identification,"Благодаря, но от този линк ми се отваря друг модел различен от моя филтър",customer_visited_product_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,QNFJW94ODJ,2021-01-26,Product search / part identification,"Здравейте, трябва ми филтър за пералня gorenje W8644H",customer_visited_product_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,QNFJW94ODJ,2021-01-26,Dimensions / specs,"И имам въпрос, не се затяга много добре след почистване, все по-трудно става, ако го сменим само него ще се реши ли проблема?",customer_visited_product_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,QNFJW94ODJ,2021-01-26,Product search / part identification,Имате ли за този модел пералня?,customer_visited_product_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,RN3YHIB12H,2023-01-04,Product search / part identification,"Модел: 606499, 143GR00 Бруто тегло: 0.1кг. Произведено от/за: : GORENJE Код: 606499",customer_visited_product_url,medium
444,96,"Филтър за помпа за пералня GORENJE, SMEG | 126152, 587435",126152; 587435,RWYNK86P9H,2023-06-22,Delivery / shipping,Направих поръчка снощи кога ще бъде изпратена защото е кофти без пералня,customer_visited_product_url,medium
445,96,"Филтър за помпа за пералня CANDY, ZEROWATT | 91940540",91940540,QH0TQPCJ93,2020-10-07,Product search / part identification,"Марка Candy, модел C42 - така е написано на корпуса отпред. Филтърът е с номер C-GIAS-9294546, капачката е с номер C-GIAS - 9262710",customer_visited_product_url; start_page_url,medium
445,96,"Филтър за помпа за пералня CANDY, ZEROWATT | 91940540",91940540,QH0TQPCJ93,2020-10-07,Product search / part identification,имате ли филтър за за помпа с оригинален номер 9294546,customer_visited_product_url; start_page_url,medium
445,96,"Филтър за помпа за пералня CANDY, ZEROWATT | 91940540",91940540,QOQNVY8YI9,2021-02-17,Product search / part identification,"пералня зероват : как се отваря отвора за почистване на филтъра на помпата намиращ се отпред отдолу в ляво ? Развих винчето и извадих капачката,но как се демонтира черната клапа и демонтира ли се или не ?",customer_visited_product_url; start_page_url,high
445,96,"Филтър за помпа за пералня CANDY, ZEROWATT | 91940540",91940540,QOQNVY8YI9,2021-02-17,General question,"след развиване на малкото винче с отверна, с завъртане на ляво излезна само капачката с винчето,а отвътре остана нещо като черна тапа . Как се демонтира тя,с избиване или е на резба със завъртане се развива? На ляво ли се завърта или на дясно /ако се върти/.",customer_visited_product_url; start_page_url,high
445,96,"Филтър за помпа за пералня CANDY, ZEROWATT | 91940540",91940540,RLVOTVBRGG,2022-11-21,Product search / part identification,филтър за сушилня-код 40006731 наличен ли е и от кой магазин мога да си го купя,customer_visited_product_url,medium
445,96,"Филтър за помпа за пералня CANDY, ZEROWATT | 91940540",91940540,RLVOTVBRGG,2022-12-08,Order / payment / invoice,"OK-да,но не мога да влеза в профила си за нова поръчка",customer_visited_product_url,medium
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,PSM9JBET33,2019-05-29,Troubleshooting / usage,моля кажете ми как да извадя филтъра от пералнята,start_page_url,high
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,PSM9JBET33,2019-05-29,General question,на какъв принцип е филтъра като го гледате,start_page_url,high
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,QH0TQPCJ93,2020-10-07,Product search / part identification,"Марка Candy, модел C42 - така е написано на корпуса отпред. Филтърът е с номер C-GIAS-9294546, капачката е с номер C-GIAS - 9262710",customer_visited_product_url,medium
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,QH0TQPCJ93,2020-10-07,Product search / part identification,имате ли филтър за за помпа с оригинален номер 9294546,customer_visited_product_url,medium
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,RLRFUPDO8J,2022-11-16,Product search / part identification,"Здравейте, гледам тази тава за климатик Код: 105231за нея ще ми трябва и ПВЦ тръба за отвеждане на водата Вие продавате ли тръби",customer_visited_product_url,medium
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,RLRFUPDO8J,2022-11-16,Dimensions / specs,На каква дължина е,customer_visited_product_url,medium
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,RLVOTVBRGG,2022-11-21,Product search / part identification,филтър за сушилня-код 40006731 наличен ли е и от кой магазин мога да си го купя,customer_visited_product_url,medium
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,RLVOTVBRGG,2022-12-08,Order / payment / invoice,"OK-да,но не мога да влеза в профила си за нова поръчка",customer_visited_product_url,medium
447,96,"Филтър за помпа за пералня CANDY, GIAS, HOOVER | 41004157",41004157,RW7545FZRY,2023-06-12,Product search / part identification,Здр трябва ми филтър пералния нооver link x -care 8 kg иматели,start_page_url,high
448,96,"Филтър за помпа за пералня WHIRLPOOL, CANDY | 481948058106",481948058106,PWFZ7L7XMD,2019-08-29,Product search / part identification,"Визуално е същият, но няма модел. Дали е универсиален и за кои модели?",agent_shared_product_url; customer_visited_product_url,high
448,96,"Филтър за помпа за пералня WHIRLPOOL, CANDY | 481948058106",481948058106,PWFZ7L7XMD,2019-08-29,Delivery / shipping,"Да. Ще я направя директно чрез чата. Да се изпрати до офиса н Спиди в София-1618, Овча Купел, на ул, Любляна. Ще пратя номера на артикулал",agent_shared_product_url; customer_visited_product_url,high
448,96,"Филтър за помпа за пералня WHIRLPOOL, CANDY | 481948058106",481948058106,PWFZ7L7XMD,2019-08-29,General question,Длъжна ли съм да направя предваитеена регистрация?,agent_shared_product_url; customer_visited_product_url,high
448,96,"Филтър за помпа за пералня WHIRLPOOL, CANDY | 481948058106",481948058106,PWFZ7L7XMD,2019-08-29,Product search / part identification,"Модел: 790608, 143IG06, 481948058106 Бруто тегло: 0.02кг. Модел: 790608, 143IG06, 481948058106 Бруто тегло: 0.02кг.",agent_shared_product_url; customer_visited_product_url; exact_product_code; unique_exact_product_code,high
448,96,"Филтър за помпа за пералня WHIRLPOOL, CANDY | 481948058106",481948058106,PWFZ7L7XMD,2019-08-29,Product search / part identification,"Моля, бихте ли ми казали филтърът за Уорпул, показан на вашата страница става ли за модел FM 5105",agent_shared_product_url; customer_visited_product_url,high
448,96,"Филтър за помпа за пералня WHIRLPOOL, CANDY | 481948058106",481948058106,PWFZ7L7XMD,2019-08-29,Store / contact,"Опитвам се да направя поръката. Пратката е до офис, не на домашен адрес.",agent_shared_product_url; customer_visited_product_url,high
448,96,"Филтър за помпа за пералня WHIRLPOOL, CANDY | 481948058106",481948058106,Q82RRQN3LH,2020-04-14,Availability,здравейте! имате ли дръжка за пералня горение wa984 ?,customer_visited_product_url,medium
